"","Year","Country","NumIncidents","NumFatalities","NumWounded","Region","Religion"
"3424",2014,"Kenya",115,315,408,"Sub-Saharan Africa","Christian"
"3425",2014,"Kyrgyzstan",2,1,1,"Europe & Central Asia","Muslim"
"3426",2014,"Lebanon",204,115,532,"Middle East & N. Africa","Muslim"
"3427",2014,"Liberia",1,0,0,"Sub-Saharan Africa","Christian"
"3428",2014,"Libya",729,690,893,"Middle East & N. Africa","Muslim"
"3429",2014,"Macedonia",3,0,5,"Europe & Central Asia","Orthodox"
"3430",2014,"Madagascar",1,1,31,"Sub-Saharan Africa","None/Other"
"3431",2014,"Malaysia",12,1,4,"East Asia & Pacific","Muslim"
"3432",2014,"Maldives",9,0,0,"South Asia","Muslim"
"3433",2014,"Mali",68,123,221,"Sub-Saharan Africa","Muslim"
"3434",2014,"Malta",1,0,0,"Europe & Central Asia","Catholic"
"3435",2014,"Mexico",5,1,2,"Latin America","Catholic"
"3436",2014,"Mozambique",22,22,60.5,"Sub-Saharan Africa","Catholic"
"3437",2014,"Myanmar",11,17,39,"East Asia & Pacific","Buddhist"
"3438",2014,"Nepal",7,0,7,"South Asia","Hindu"
"3439",2014,"Netherlands",1,0,0,"Europe & Central Asia","None/Other"
"3440",2014,"New Zealand",1,0,0,"East Asia & Pacific","Christian"
"3441",2014,"Nicaragua",2,5,28,"Latin America","Catholic"
"3442",2014,"Niger",5,11,9,"Sub-Saharan Africa","Muslim"
"3443",2014,"Nigeria",713,7774,2283,"Sub-Saharan Africa","Muslim"
"3444",2014,"Pakistan",2146,2408.99,3395,"South Asia","Muslim"
"3445",2014,"Paraguay",14,4,1,"Latin America","Catholic"
"3446",2014,"Peru",12,4,12,"Latin America","Catholic"
"3447",2014,"Philippines",597,472,723,"East Asia & Pacific","Catholic"
"3448",2014,"Russia",46,67,86,"Europe & Central Asia","Orthodox"
"3449",2014,"Rwanda",2,1,16,"Sub-Saharan Africa","Catholic"
"3450",2014,"Saudi Arabia",14,20,23,"Middle East & N. Africa","Muslim"
"3451",2014,"Senegal",2,7,3,"Sub-Saharan Africa","Muslim"
"3452",2014,"Serbia",4,2,3,"Europe & Central Asia","Orthodox"
"3453",2014,"Somalia",862,1582,780,"Sub-Saharan Africa","Muslim"
"3454",2014,"South Africa",20,9,8,"Sub-Saharan Africa","Christian"
"3455",2014,"South Sudan",39,907.98,601,"Sub-Saharan Africa","Christian"
"3456",2014,"Spain",3,0,0,"Europe & Central Asia","Catholic"
"3457",2014,"Sri Lanka",16,3,65,"South Asia","Buddhist"
"3458",2014,"Sudan",157,546.2,320,"Sub-Saharan Africa","Muslim"
"3459",2014,"Sweden",6,0,6,"Europe & Central Asia","Christian"
"3460",2014,"Syria",326,3301,1978,"Middle East & N. Africa","Muslim"
"3461",2014,"Tajikistan",1,1,2,"Europe & Central Asia","Muslim"
"3462",2014,"Tanzania",11,4,43,"Sub-Saharan Africa","Muslim"
"3463",2014,"Thailand",423,192,651,"East Asia & Pacific","Buddhist"
"3464",2014,"Tunisia",23,43,64,"Middle East & N. Africa","Muslim"
"3465",2014,"Turkey",90,38,81,"Middle East & N. Africa","Muslim"
"3466",2014,"Turkmenistan",1,3,2,"Europe & Central Asia","Muslim"
"3467",2014,"Uganda",6,98,16,"Sub-Saharan Africa","Christian"
"3468",2014,"Ukraine",889,1396,1218,"Europe & Central Asia","Orthodox"
"3469",2014,"United Arab Emirates",2,1,0,"Middle East & N. Africa","Muslim"
"3470",2014,"United Kingdom",103,0,4,"Europe & Central Asia","Christian"
"3471",2014,"United States",19,18,6,"North America","Christian"
"3472",2014,"Venezuela",4,1,1,"Latin America","Catholic"
"3473",2014,"West Bank and Gaza Strip",135,67,94,"Middle East & N. Africa","Muslim"
"3474",2014,"Yemen",760,1348.5,1305.5,"Middle East & N. Africa","Muslim"
"3475",2014,"Zimbabwe",1,0,0,"Sub-Saharan Africa","Christian"
"3476",2004,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3477",1973,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3478",1986,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3479",1970,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3480",1972,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3481",1975,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3482",1976,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3483",1982,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3484",1984,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3485",1985,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3486",1989,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3487",1990,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3488",1987,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3489",1979,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3490",1980,"Yemen",0,0,0,"Middle East & N. Africa","Muslim"
"3491",1973,"Philippines",0,0,0,"East Asia & Pacific","Catholic"
"3492",1973,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3493",1986,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3494",1970,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3495",1971,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3496",1974,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3497",1975,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3498",1977,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3499",1981,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3500",1982,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3501",1983,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3502",1984,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3503",1985,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3504",1989,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3505",1987,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3506",1980,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3507",1988,"Algeria",0,0,0,"Middle East & N. Africa","Muslim"
"3508",2011,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3509",1973,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3510",1970,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3511",1971,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3512",1972,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3513",1974,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3514",1976,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3515",1977,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3516",1978,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3517",1980,"Sri Lanka",0,0,0,"South Asia","Buddhist"
"3518",1973,"India",0,0,0,"South Asia","Hindu"
"3519",1970,"India",0,0,0,"South Asia","Hindu"
"3520",1971,"India",0,0,0,"South Asia","Hindu"
"3521",1974,"India",0,0,0,"South Asia","Hindu"
"3522",1978,"India",0,0,0,"South Asia","Hindu"
"3523",1991,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3524",1973,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3525",1986,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3526",1970,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3527",1971,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3528",1972,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3529",1974,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3530",1975,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3531",1976,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3532",1977,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3533",1978,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3534",1981,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3535",1982,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3536",1983,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3537",1984,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3538",1985,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3539",1989,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3540",1990,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3541",1987,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3542",1979,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3543",1980,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3544",1988,"Russia",0,0,0,"Europe & Central Asia","Orthodox"
"3545",2009,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3546",1973,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3547",1986,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3548",1970,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3549",1971,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3550",1972,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3551",1974,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3552",1975,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3553",1976,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3554",1977,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3555",1978,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3556",1981,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3557",1982,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3558",1983,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3559",1984,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3560",1985,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3561",1989,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3562",1990,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3563",1987,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3564",1979,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3565",1980,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3566",1988,"Burundi",0,0,0,"Sub-Saharan Africa","Catholic"
"3567",2004,"Chile",0,0,0,"Latin America","Catholic"
"3568",2005,"Chile",0,0,0,"Latin America","Catholic"
"3569",1970,"Chile",0,0,0,"Latin America","Catholic"
"3570",1971,"Chile",0,0,0,"Latin America","Catholic"
"3571",1972,"Chile",0,0,0,"Latin America","Catholic"
"3572",1974,"Chile",0,0,0,"Latin America","Catholic"
"3573",1975,"Chile",0,0,0,"Latin America","Catholic"
"3574",1973,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3575",1986,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3576",1970,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3577",1971,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3578",1972,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3579",1974,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3580",1977,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3581",1978,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3582",1985,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3583",1990,"Iraq",0,0,0,"Middle East & N. Africa","Muslim"
"3584",2000,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3585",1996,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3586",1998,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3587",2001,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3588",2002,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3589",2003,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3590",2004,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3591",2006,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3592",1973,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3593",1986,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3594",1970,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3595",1971,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3596",1972,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3597",1974,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3598",1975,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3599",1976,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3600",1977,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3601",1978,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3602",1981,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3603",1982,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3604",1983,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3605",1984,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3606",1985,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3607",1989,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3608",1999,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3609",1987,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3610",1979,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3611",1980,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3612",1988,"Mali",0,0,0,"Sub-Saharan Africa","Muslim"
"3613",1973,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3614",1986,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3615",1970,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3616",1971,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3617",1972,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3618",1974,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3619",1976,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3620",1977,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3621",1978,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3622",1982,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3623",1985,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3624",1979,"Somalia",0,0,0,"Sub-Saharan Africa","Muslim"
"3625",1973,"Pakistan",0,0,0,"South Asia","Muslim"
"3626",1971,"Pakistan",0,0,0,"South Asia","Muslim"
"3627",1972,"Pakistan",0,0,0,"South Asia","Muslim"
"3628",1977,"Pakistan",0,0,0,"South Asia","Muslim"
"3629",1996,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3630",2003,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3631",2004,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3632",2006,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3633",1973,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3634",1986,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3635",1970,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3636",1971,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3637",1972,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3638",1974,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3639",1975,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3640",1976,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3641",1977,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3642",1978,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3643",1981,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3644",1982,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3645",1983,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3646",1984,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3647",1985,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3648",1989,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3649",1987,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3650",1979,"Senegal",0,0,0,"Sub-Saharan Africa","Muslim"
"3651",1971,"Colombia",0,0,0,"Latin America","Catholic"
"3652",1974,"Colombia",0,0,0,"Latin America","Catholic"
"3653",1986,"Afghanistan",0,0,0,"South Asia","Muslim"
"3654",1970,"Afghanistan",0,0,0,"South Asia","Muslim"
"3655",1971,"Afghanistan",0,0,0,"South Asia","Muslim"
"3656",1972,"Afghanistan",0,0,0,"South Asia","Muslim"
"3657",1974,"Afghanistan",0,0,0,"South Asia","Muslim"
"3658",1975,"Afghanistan",0,0,0,"South Asia","Muslim"
"3659",1976,"Afghanistan",0,0,0,"South Asia","Muslim"
"3660",1977,"Afghanistan",0,0,0,"South Asia","Muslim"
"3661",1978,"Afghanistan",0,0,0,"South Asia","Muslim"
"3662",1981,"Afghanistan",0,0,0,"South Asia","Muslim"
"3663",1982,"Afghanistan",0,0,0,"South Asia","Muslim"
"3664",1983,"Afghanistan",0,0,0,"South Asia","Muslim"
"3665",1984,"Afghanistan",0,0,0,"South Asia","Muslim"
"3666",1985,"Afghanistan",0,0,0,"South Asia","Muslim"
"3667",1980,"Afghanistan",0,0,0,"South Asia","Muslim"
"3668",1998,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3669",2001,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3670",1972,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3671",1981,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3672",1982,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3673",1980,"Ethiopia",0,0,0,"Sub-Saharan Africa","Orthodox"
"3674",2011,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3675",2010,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3676",2004,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3677",2005,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3678",2006,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3679",2007,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3680",2012,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3681",2013,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3682",1971,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3683",1972,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3684",1980,"Japan",0,0,0,"East Asia & Pacific","None/Other"
"3685",2000,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3686",1991,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3687",1992,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3688",1997,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3689",1998,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3690",2001,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3691",2002,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3692",2003,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3693",2006,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3694",2007,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3695",2012,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3696",2013,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3697",1973,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3698",1986,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3699",1970,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3700",1971,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3701",1972,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3702",1974,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3703",1975,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3704",1976,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3705",1978,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3706",1981,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3707",1982,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3708",1983,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3709",1984,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3710",1985,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3711",1989,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3712",1990,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3713",1995,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3714",1999,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3715",1987,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3716",1979,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3717",1980,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3718",1988,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3719",1994,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3720",2014,"Mauritania",0,0,0,"Sub-Saharan Africa","Muslim"
"3721",2002,"Iran",0,0,0,"Middle East & N. Africa","Muslim"
"3722",2004,"Iran",0,0,0,"Middle East & N. Africa","Muslim"
"3723",1998,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3724",2003,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3725",1970,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3726",1971,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3727",1972,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3728",1974,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3729",1975,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3730",1976,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3731",1977,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3732",1978,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3733",1985,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3734",1979,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3735",1980,"Sudan",0,0,0,"Sub-Saharan Africa","Muslim"
"3736",1973,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3737",1970,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3738",1971,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3739",1975,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3740",1976,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3741",1987,"Thailand",0,0,0,"East Asia & Pacific","Buddhist"
"3742",2000,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3743",1998,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3744",2001,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3745",2002,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3746",2003,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3747",2004,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3748",2005,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3749",2006,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3750",1973,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3751",1986,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3752",1970,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3753",1971,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3754",1972,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3755",1974,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3756",1975,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3757",1976,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3758",1977,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3759",1978,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3760",1981,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3761",1982,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3762",1983,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3763",1984,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3764",1990,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3765",1987,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3766",1979,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3767",1980,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3768",1988,"Niger",0,0,0,"Sub-Saharan Africa","Muslim"
"3769",1973,"Turkey",0,0,0,"Middle East & N. Africa","Muslim"
"3770",1986,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3771",1970,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3772",1971,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3773",1972,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3774",1974,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3775",1975,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3776",1976,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3777",1978,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3778",1981,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3779",1982,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3780",1983,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3781",1985,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3782",1989,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3783",1990,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3784",1987,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3785",1979,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3786",1980,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3787",2014,"Congo (Kinshasa)",0,0,0,"Sub-Saharan Africa","Catholic"
"3788",2007,"Italy",0,0,0,"Europe & Central Asia","Catholic"
"3789",1997,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3790",1998,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3791",2002,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3792",2003,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3793",2004,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3794",2005,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3795",1973,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3796",1970,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3797",1971,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3798",1972,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
